0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
7355.605853889453,8266.565250490663,8356.445713606157,8356.445713606157,8356.445713606157,8356.445713606157,8266.565250490663,8266.565250490663,8266.565250490663,8266.565250490663,8266.565250490663,10120.87085800628,10450.568508494129,11882.323155610004,12211.91020238337,12268.260364232536,12273.38951289341,12533.120449896982,13308.017988835976,13308.017988835976,13308.017989185266,13308.017714087746,14277.595415020283,14317.87228232122,14317.911981921454,14317.999363968853,14317.999536525396,14317.99994023766,14317.91163436043,14317.912661018883,14317.982927705792,14317.994394490075,14317.999705778606,14317.999928025052,14317.999288202249,14317.987764253869,14317.987233950593,14317.996824634563,14317.999023178005,14317.996894442098
3038.488972112229,6235.167658160197,6235.167658160197,6235.167658160197,6235.167658160197,6235.167658160197,6235.167658160197,6235.167658160197,6235.167658160197,6235.167658160197,6235.167658160197,6235.167658160197,6169.80742170118,6348.455162685019,6372.741545499279,6372.741545499279,6444.379526041534,6680.421583878967,6691.790635621955,6671.619820313541,6922.08531940191,7356.6706919885555,7014.8792874671435,7014.8792874671435,7457.226513385013,7457.226513385013,7732.190152031346,7730.369194472622,7730.369194472622,7743.591374026316,9045.674817893476,9045.674817893476,10257.690498990882,10508.2862684128,10508.2862684128,10670.44725156509,11167.023598730515,11217.970456927293,11217.970456927293,11325.13082349201
1387.2120788556024,3821.8065616116896,3821.8065616116896,3821.8065616116896,3821.8065616116896,3821.8065616116896,3821.8065616116896,3821.8065616116896,3821.8065616116896,3821.8065616116896,3821.8065616116896,3821.8065616116896,5999.0078337721825,6081.751557778753,6329.513153834227,7919.359413634211,7680.585492840361,7667.116026703431,7667.116026703431,10264.107219430416,10264.107219430416,11103.715388419225,11103.715388419225,11103.715388419225,11103.715388419225,11103.715388419225,11700.674666588895,11856.97684896123,12810.442450113289,13075.510144426993,13075.510144426993,13075.510144426993,13075.510144426993,13075.510144426993,13075.510144426993,13075.510144426993,13075.510144426993,13249.085416798065,13249.085416798065,13249.085416798065
2745.223854207284,3541.6046220249527,3541.6046220249527,3541.6046220249527,3541.6046220249527,3541.6046220249527,3541.6046220249527,3541.6046220249527,3541.6046220249527,3541.6046220249527,3541.6046220249527,3541.6046220249527,4531.09219529571,5421.332390428162,5421.332390428162,5983.8497897357365,6001.069147300243,6034.035144241174,6809.824484586877,6809.824484586877,6809.824484586877,7021.381208890146,7021.381208890146,7021.381208890146,7318.298592186161,7351.69735827676,7893.982790275134,7986.670440685321,7986.670440685321,8715.946785168951,8715.946785168951,8930.339234473462,9502.376218760266,9502.376218760266,9502.376218760266,9502.376218760266,9502.376218760266,9502.376218760266,9502.376218760266,9502.376218760266
2354.9264671577685,5178.996071707161,5178.996071707161,5178.996071707161,5178.996071707161,5178.996071707161,5178.996071707161,5178.996071707161,5178.996071707161,5178.996071707161,5178.996071707161,5178.996071707161,6050.830034556118,6056.783488032331,6685.252627303666,6775.688995541171,8220.853097091216,8311.110462878107,8362.026331678047,8621.14788812274,9537.705633020483,9541.96458990946,10586.53956034721,10586.53956034721,10586.53956034721,10586.53956034721,10586.53956034721,11396.957483370355,11555.217868885751,11555.217868885751,11555.217868885751,11555.217868885751,11805.107762484611,11805.107762484611,12489.89422847845,12511.023605956563,12511.023606903294,12723.017959870343,12798.13321406743,12843.49558490296
